-0.0516414642334,11.0229454041,0.0,0.0,0.0,0.720524161611,0.693429832452
-11.5594778061,17.9571685791,0.0,0.0,0.0,0.705929415792,0.708282189469
-10.1765975952,24.4926567078,0.0,0.0,0.0,0.00266946884405,0.999996436962
-0.441429138184,23.0956268311,0.0,0.0,0.0,-0.716748453438,0.697331810901
-2.86661624908,16.1372013092,0.0,0.0,0.0,-0.999994164196,0.00341636867208
-11.5716629028,18.0376396179,0.0,0.0,0.0,0.718422002355,0.695607523343
-10.1666126251,24.5760116577,0.0,0.0,0.0,-0.0169769825761,0.999855880646
-0.363446235657,23.0893135071,0.0,0.0,0.0,-0.704999487611,0.709207813316
-2.88951969147,16.1580219269,0.0,0.0,0.0,-0.999985105408,0.00545792651267
-11.5794811249,18.0734024048,0.0,0.0,0.0,0.719774315687,0.694208134839
-10.1266183853,24.5901107788,0.0,0.0,0.0,-0.00805518912329,0.999967556438
-0.388360977173,23.0570316315,0.0,0.0,0.0,-0.719772660564,0.694209850913
0.020694732666,10.5675945282,0.0,0.0,0.0,-0.699533397766,0.714599905828
-0.323141098022,0.60461306572,0.0,0.0,0.0,-0.725488786265,0.688233987103
