-0.950227737427,0.0444508194923,0.0,0.0,0.0,-0.006357950629,0.999979788028
9.95336532593,1.43201804161,0.0,0.0,0.0,0.184065818801,0.982913920112
14.7749032974,9.28651046753,0.0,0.0,0.0,0.971837879525,0.235650452833
6.0689868927,12.3045387268,0.0,0.0,0.0,0.703221302102,0.710971026323
4.65166282654,24.6136722565,0.0,0.0,0.0,0.999978758157,0.00651791646213
-0.506908893585,20.2875175476,0.0,0.0,0.0,-0.734246830509,0.67888260538
-8.4644203186,15.7653121948,0.0,0.0,0.0,0.998809908405,0.0487726037036
-11.5255651474,20.7862586975,0.0,0.0,0.0,0.692690431506,0.721235028337
-3.86346507072,24.6831626892,0.0,0.0,0.0,-0.0234778462967,0.999724357377
-0.0072009563446,11.1097564697,0.0,0.0,0.0,-0.686220948551,0.727393160381
-0.222015619278,0.807167053223,0.0,0.0,0.0,-0.751883277512,0.659296243731
